sensor_id,flight_id,sensor_type,sensor_value,event_time
AI2464,F0934,Air Pressure,107.99,2023-12-14 07:30:33
AI2675,F0934,Airspeed,331.09,2023-12-14 06:46:42
EN6444,F0935,Engine Temperature,537.4,2023-06-01 04:51:53
FU8786,F0935,Fuel Level,,2023-06-01 05:09:33
VI3496,F0935,Vibration,4.31,2023-06-01 05:54:10
VI2925,F0935,Vibration,3.91,2023-06-01 03:27:23
VI1160,F0935,Vibration,0.64,2023-06-01 06:32:37
AI8089,F0935,Air Pressure,103.03,2023-06-01 03:49:26
AI7912,F0935,Air Pressure,109.69,2023-06-01 04:28:54
AI1928,F0935,Air Pressure,91.58,2023-06-01 06:01:36
AI9300,F0935,Airspeed,366.99,2023-06-01 05:26:07
AI2873,F0935,Airspeed,333.23,2023-06-01 03:34:13
AI1761,F0935,Airspeed,404.56,2023-06-01 05:46:33
EN3825,F0936,Engine Temperature,,2023-05-03 00:55:10
FU6536,F0936,Fuel Level,46.31,2023-05-03 00:34:06
FU9419,F0936,Fuel Level,89.89,2023-05-03 00:44:30
FU3179,F0936,Fuel Level,32.14,2023-05-03 00:35:03
VI4710,F0936,Vibration,1.11,2023-05-03 00:20:07
VI4867,F0936,Vibration,0.32,2023-05-03 00:34:30
VI6653,F0936,Vibration,1.91,2023-05-03 00:16:55
AI7592,F0936,Air Pressure,97.08,2023-05-03 00:49:23
AI5453,F0936,Airspeed,567.88,2023-05-03 01:11:56
AI4885,F0936,Airspeed,467.17,2023-05-03 01:07:56
AI9434,F0936,Airspeed,,2023-05-03 00:20:27
EN2927,F0937,Engine Temperature,663.3,2023-10-13 00:30:24
EN8704,F0937,Engine Temperature,569.08,2023-10-13 00:41:39
FU1794,F0937,Fuel Level,38.55,2023-10-13 00:51:21
FU2480,F0937,Fuel Level,98.04,2023-10-13 01:07:19
FU6784,F0937,Fuel Level,51.74,2023-10-13 01:05:35
VI3246,F0937,Vibration,2.94,2023-10-13 01:12:07
VI9632,F0937,Vibration,4.25,2023-10-13 01:02:45
AI9076,F0937,Air Pressure,98.07,2023-10-13 00:39:58
AI7527,F0937,Air Pressure,91.65,2023-10-13 00:51:56
AI8927,F0937,Air Pressure,101.26,2023-10-13 01:10:04
AI2362,F0937,Airspeed,329.01,2023-10-13 00:42:01
AI4228,F0937,Airspeed,301.75,2023-10-13 00:18:14
AI3930,F0937,Airspeed,424.82,2023-10-13 00:22:28
EN6310,F0938,Engine Temperature,635.51,2023-01-27 19:26:48
EN7711,F0938,Engine Temperature,618.01,2023-01-27 20:59:00
FU9480,F0938,Fuel Level,97.03,2023-01-27 22:15:29
VI1998,F0938,Vibration,4.06,2023-01-27 21:08:47
VI7391,F0938,Vibration,1.72,2023-01-27 20:31:49
VI5986,F0938,Vibration,4.6,2023-01-27 19:52:01
AI3790,F0938,Air Pressure,104.54,2023-01-27 21:54:35
AI2821,F0938,Air Pressure,90.44,2023-01-27 21:26:02
AI9632,F0938,Air Pressure,107.57,2023-01-27 21:45:00
AI1220,F0938,Airspeed,468.95,2023-01-27 21:13:59
AI8302,F0938,Airspeed,459.5,2023-01-27 20:32:43
AI2115,F0938,Airspeed,309.38,2023-01-27 19:32:36
EN9407,F0939,Engine Temperature,644.53,2023-11-05 13:24:17
FU3885,F0939,Fuel Level,21.95,2023-11-05 14:10:22
VI8451,F0939,Vibration,3.66,2023-11-05 13:53:07
VI9374,F0939,Vibration,3.55,2023-11-05 13:28:41
AI6583,F0939,Air Pressure,93.89,2023-11-05 13:36:49
AI1234,F0939,Air Pressure,104.93,2023-11-05 13:44:06
AI8298,F0939,Air Pressure,105.83,2023-11-05 14:13:04
AI9502,F0939,Airspeed,305.96,2023-11-05 14:12:08
EN4738,F0940,Engine Temperature,632.05,2023-11-07 03:45:13
EN3595,F0940,Engine Temperature,530.18,2023-11-07 04:11:00
EN9868,F0940,Engine Temperature,574.13,2023-11-07 03:27:26
FU8699,F0940,Fuel Level,57.37,2023-11-07 03:19:44
FU4857,F0940,Fuel Level,45.97,2023-11-07 03:07:07
VI6941,F0940,Vibration,2.76,2023-11-07 03:36:14
VI8789,F0940,Vibration,1.86,2023-11-07 03:11:08
AI7117,F0940,Air Pressure,92.28,2023-11-07 02:58:44
AI7672,F0940,Air Pressure,96.74,2023-11-07 03:11:40
AI8841,F0940,Air Pressure,94.46,2023-11-07 03:36:54
AI3987,F0940,Airspeed,556.26,2023-11-07 04:42:09
EN5352,F0941,Engine Temperature,607.7,2023-12-18 19:08:29
FU2977,F0941,Fuel Level,,2023-12-18 18:16:12
VI4458,F0941,Vibration,3.2,2023-12-18 18:08:50
VI8552,F0941,Vibration,0.11,2023-12-18 21:35:09
VI6782,F0941,Vibration,4.4,2023-12-18 20:31:40
AI3054,F0941,Air Pressure,102.8,2023-12-18 18:27:09
AI6943,F0941,Air Pressure,100.81,2023-12-18 18:51:49
AI3191,F0941,Air Pressure,108.77,2023-12-18 19:22:18
AI2823,F0941,Airspeed,447.75,2023-12-18 22:07:16
AI6824,F0941,Airspeed,596.29,2023-12-18 20:11:02
EN4957,F0942,Engine Temperature,652.71,2023-06-04 17:43:48
FU5163,F0942,Fuel Level,54.5,2023-06-04 17:09:41
FU3267,F0942,Fuel Level,81.85,2023-06-04 17:48:58
VI7081,F0942,Vibration,0.24,2023-06-04 16:57:14
AI4788,F0942,Air Pressure,92.15,2023-06-04 17:25:07
AI8169,F0942,Air Pressure,,2023-06-04 17:39:10
AI8321,F0942,Air Pressure,91.84,2023-06-04 17:24:49
AI4329,F0942,Airspeed,318.94,2023-06-04 18:18:46
AI6536,F0942,Airspeed,302.99,2023-06-04 17:33:22
AI2264,F0942,Airspeed,452.0,2023-06-04 16:37:32
EN2422,F0943,Engine Temperature,562.5,2023-04-27 02:10:14
FU1379,F0943,Fuel Level,48.47,2023-04-27 01:11:03
FU9285,F0943,Fuel Level,43.9,2023-04-27 02:00:40
VI3921,F0943,Vibration,3.67,2023-04-27 01:13:18
VI8154,F0943,Vibration,4.24,2023-04-27 02:32:18
VI4528,F0943,Vibration,4.0,2023-04-27 00:34:25
AI6985,F0943,Air Pressure,102.21,2023-04-27 01:57:15
AI3478,F0943,Airspeed,407.78,2023-04-27 02:14:11
AI6161,F0943,Airspeed,337.5,2023-04-27 02:18:28
AI8406,F0943,Airspeed,440.64,2023-04-27 02:12:33
EN6040,F0944,Engine Temperature,506.11,2023-05-06 11:01:35
EN9390,F0944,Engine Temperature,631.69,2023-05-06 11:03:22
EN9933,F0944,Engine Temperature,537.21,2023-05-06 11:31:34
FU6279,F0944,Fuel Level,23.67,2023-05-06 08:09:18
FU9935,F0944,Fuel Level,73.46,2023-05-06 08:39:34
VI6206,F0944,Vibration,0.15,2023-05-06 09:03:07
VI4902,F0944,Vibration,4.76,2023-05-06 10:54:14
AI8567,F0944,Air Pressure,99.45,2023-05-06 10:26:30
AI3757,F0944,Air Pressure,96.05,2023-05-06 07:32:42
AI5382,F0944,Air Pressure,94.06,2023-05-06 09:33:28
AI1262,F0944,Airspeed,,2023-05-06 09:09:42
EN9405,F0945,Engine Temperature,537.49,2023-09-04 02:42:53
EN9011,F0945,Engine Temperature,639.33,2023-09-04 03:09:34
FU1394,F0945,Fuel Level,32.83,2023-09-04 03:32:36
FU9455,F0945,Fuel Level,52.33,2023-09-04 04:12:47
FU4667,F0945,Fuel Level,39.27,2023-09-04 02:53:55
VI2167,F0945,Vibration,2.92,2023-09-04 03:49:15
AI7426,F0945,Air Pressure,103.04,2023-09-04 02:50:57
AI3084,F0945,Airspeed,399.83,2023-09-04 04:09:23
EN7896,F0946,Engine Temperature,643.93,2023-09-12 11:54:49
EN4582,F0946,Engine Temperature,546.24,2023-09-12 11:31:42
FU7188,F0946,Fuel Level,68.93,2023-09-12 11:53:16
FU8845,F0946,Fuel Level,89.49,2023-09-12 13:12:06
FU3312,F0946,Fuel Level,26.52,2023-09-12 12:34:07
VI6255,F0946,Vibration,2.66,2023-09-12 14:21:22
VI6922,F0946,Vibration,2.17,2023-09-12 15:23:28
AI6295,F0946,Air Pressure,90.84,2023-09-12 12:05:53
AI7036,F0946,Air Pressure,105.09,2023-09-12 13:52:46
AI8550,F0946,Airspeed,423.21,2023-09-12 15:33:28
EN4420,F0947,Engine Temperature,543.2,2023-01-27 10:37:26
EN3930,F0947,Engine Temperature,698.39,2023-01-27 08:32:30
EN3456,F0947,Engine Temperature,597.89,2023-01-27 09:28:33
FU5890,F0947,Fuel Level,36.95,2023-01-27 09:39:51
FU4151,F0947,Fuel Level,82.88,2023-01-27 08:52:22
VI9178,F0947,Vibration,2.46,2023-01-27 11:18:30
VI3688,F0947,Vibration,4.25,2023-01-27 09:24:47
VI9964,F0947,Vibration,0.66,2023-01-27 09:53:58
AI7320,F0947,Air Pressure,107.47,2023-01-27 11:03:33
AI4946,F0947,Airspeed,450.1,2023-01-27 09:19:24
AI3731,F0947,Airspeed,524.97,2023-01-27 10:43:40
EN4467,F0948,Engine Temperature,670.96,2023-09-21 17:41:29
FU7967,F0948,Fuel Level,,2023-09-21 17:17:02
FU2525,F0948,Fuel Level,88.72,2023-09-21 17:27:34
VI3287,F0948,Vibration,1.32,2023-09-21 17:24:32
VI9953,F0948,Vibration,3.13,2023-09-21 17:21:34
VI9223,F0948,Vibration,4.55,2023-09-21 17:17:37
AI4099,F0948,Air Pressure,91.19,2023-09-21 17:56:23
AI4422,F0948,Airspeed,432.33,2023-09-21 17:16:18
AI6939,F0948,Airspeed,317.4,2023-09-21 17:39:06
AI4183,F0948,Airspeed,576.18,2023-09-21 17:37:05
EN3843,F0949,Engine Temperature,626.81,2023-06-04 22:14:15
EN5056,F0949,Engine Temperature,691.27,2023-06-04 19:51:27
FU7791,F0949,Fuel Level,90.66,2023-06-04 20:14:17
FU8187,F0949,Fuel Level,43.04,2023-06-04 20:39:26
FU6686,F0949,Fuel Level,56.41,2023-06-04 20:32:38
VI2402,F0949,Vibration,,2023-06-04 19:52:47
VI1444,F0949,Vibration,1.29,2023-06-04 20:46:41
VI4110,F0949,Vibration,3.04,2023-06-04 18:29:33
AI5871,F0949,Air Pressure,104.97,2023-06-04 20:52:18
AI2857,F0949,Airspeed,368.5,2023-06-04 22:12:51
EN5253,F0950,Engine Temperature,644.28,2023-07-28 10:57:36
FU9597,F0950,Fuel Level,95.86,2023-07-28 12:50:15
FU4110,F0950,Fuel Level,32.26,2023-07-28 11:42:09
FU4629,F0950,Fuel Level,,2023-07-28 09:34:47
VI2582,F0950,Vibration,3.63,2023-07-28 09:26:54
VI7172,F0950,Vibration,0.34,2023-07-28 12:59:38
AI1658,F0950,Air Pressure,99.4,2023-07-28 12:50:02
AI2179,F0950,Air Pressure,98.53,2023-07-28 10:44:46
AI6115,F0950,Airspeed,554.64,2023-07-28 12:10:08
EN6888,F0951,Engine Temperature,646.61,2023-06-21 21:30:36
EN3845,F0951,Engine Temperature,691.27,2023-06-22 00:42:05
FU7157,F0951,Fuel Level,52.13,2023-06-21 20:56:55
FU8282,F0951,Fuel Level,44.43,2023-06-21 20:57:32
FU1147,F0951,Fuel Level,89.04,2023-06-21 20:50:29
VI7864,F0951,Vibration,,2023-06-21 22:45:14
AI9165,F0951,Air Pressure,95.99,2023-06-22 00:24:30
AI7926,F0951,Airspeed,472.99,2023-06-21 23:25:59
AI3138,F0951,Airspeed,409.4,2023-06-21 21:13:43
EN7592,F0952,Engine Temperature,666.1,2023-11-29 20:43:04
EN1605,F0952,Engine Temperature,502.38,2023-11-29 19:13:17
EN7365,F0952,Engine Temperature,690.02,2023-11-29 20:23:01
FU7198,F0952,Fuel Level,68.94,2023-11-29 23:45:48
VI9010,F0952,Vibration,1.59,2023-11-29 23:31:33
AI5369,F0952,Air Pressure,106.81,2023-11-29 20:53:07
AI9491,F0952,Air Pressure,91.96,2023-11-29 21:24:23
AI3282,F0952,Air Pressure,100.33,2023-11-29 20:21:28
AI4344,F0952,Airspeed,541.97,2023-11-29 23:32:22
AI4182,F0952,Airspeed,315.39,2023-11-29 19:39:09
AI8035,F0952,Airspeed,547.2,2023-11-29 21:04:24
EN2970,F0953,Engine Temperature,,2023-12-26 02:21:02
EN6457,F0953,Engine Temperature,629.31,2023-12-26 00:29:11
FU3374,F0953,Fuel Level,96.47,2023-12-26 01:48:03
FU2844,F0953,Fuel Level,88.62,2023-12-25 23:55:06
VI5642,F0953,Vibration,3.23,2023-12-26 01:02:37
AI2877,F0953,Air Pressure,109.33,2023-12-25 22:47:07
AI9107,F0953,Airspeed,323.65,2023-12-26 03:18:44
EN5512,F0954,Engine Temperature,649.93,2023-10-26 09:11:23
EN4203,F0954,Engine Temperature,527.92,2023-10-26 10:13:06
EN6560,F0954,Engine Temperature,609.29,2023-10-26 10:38:34
FU8442,F0954,Fuel Level,21.89,2023-10-26 10:38:30
VI9790,F0954,Vibration,,2023-10-26 07:44:32
VI1322,F0954,Vibration,1.98,2023-10-26 09:52:12
VI4790,F0954,Vibration,0.1,2023-10-26 09:57:48
AI4211,F0954,Air Pressure,105.63,2023-10-26 10:43:04
AI8290,F0954,Airspeed,304.81,2023-10-26 08:11:07
AI3421,F0954,Airspeed,420.63,2023-10-26 08:00:28
EN7517,F0955,Engine Temperature,584.06,2023-08-27 13:49:42
FU8300,F0955,Fuel Level,51.73,2023-08-27 13:24:35
FU9466,F0955,Fuel Level,85.11,2023-08-27 12:55:00
VI7525,F0955,Vibration,,2023-08-27 13:36:24
AI9618,F0955,Air Pressure,104.78,2023-08-27 13:27:08
AI9229,F0955,Air Pressure,95.82,2023-08-27 13:46:42
AI1276,F0955,Airspeed,,2023-08-27 13:29:24
AI3702,F0955,Airspeed,309.14,2023-08-27 14:01:52
AI5309,F0955,Airspeed,596.17,2023-08-27 13:42:58
EN3913,F0956,Engine Temperature,563.84,2023-12-22 02:37:58
EN6320,F0956,Engine Temperature,554.34,2023-12-21 23:41:29
FU7250,F0956,Fuel Level,,2023-12-22 00:43:34
FU1119,F0956,Fuel Level,76.04,2023-12-22 01:49:16
VI9870,F0956,Vibration,3.57,2023-12-22 01:03:01
VI3292,F0956,Vibration,3.97,2023-12-22 00:20:36
AI3477,F0956,Air Pressure,94.83,2023-12-22 02:47:08
AI6616,F0956,Airspeed,562.51,2023-12-21 23:33:47
EN8678,F0957,Engine Temperature,551.11,2023-02-05 19:15:44
EN4404,F0957,Engine Temperature,615.61,2023-02-05 19:20:14
FU8881,F0957,Fuel Level,54.59,2023-02-05 19:06:30
VI2801,F0957,Vibration,4.72,2023-02-05 18:23:38
AI3557,F0957,Air Pressure,107.82,2023-02-05 19:26:03
AI7472,F0957,Air Pressure,100.23,2023-02-05 18:54:31
AI3894,F0957,Air Pressure,106.44,2023-02-05 19:20:09
AI2280,F0957,Airspeed,387.82,2023-02-05 19:08:44
AI5316,F0957,Airspeed,596.45,2023-02-05 18:55:50
AI1824,F0957,Airspeed,487.19,2023-02-05 19:05:56
EN8535,F0958,Engine Temperature,561.44,2023-10-09 16:50:51
EN8177,F0958,Engine Temperature,592.11,2023-10-09 18:07:44
EN7484,F0958,Engine Temperature,527.82,2023-10-09 17:00:13
FU1202,F0958,Fuel Level,33.73,2023-10-09 17:45:40
FU4131,F0958,Fuel Level,20.65,2023-10-09 16:27:14
FU4664,F0958,Fuel Level,64.23,2023-10-09 17:56:55
VI1675,F0958,Vibration,3.09,2023-10-09 18:06:05
VI9910,F0958,Vibration,2.35,2023-10-09 17:00:59
AI7959,F0958,Air Pressure,96.03,2023-10-09 18:23:28
AI8595,F0958,Airspeed,515.87,2023-10-09 17:53:19
AI7340,F0958,Airspeed,465.22,2023-10-09 17:23:42
EN2832,F0959,Engine Temperature,600.23,2023-03-08 10:25:14
EN2496,F0959,Engine Temperature,532.76,2023-03-08 11:02:53
EN6050,F0959,Engine Temperature,555.74,2023-03-08 09:36:32
FU7621,F0959,Fuel Level,53.98,2023-03-08 09:23:54
FU8074,F0959,Fuel Level,39.45,2023-03-08 10:47:06
VI6743,F0959,Vibration,1.85,2023-03-08 09:34:52
VI4036,F0959,Vibration,2.45,2023-03-08 11:05:36
VI9362,F0959,Vibration,2.33,2023-03-08 10:27:24
AI4185,F0959,Air Pressure,95.5,2023-03-08 09:52:24
AI1197,F0959,Air Pressure,90.25,2023-03-08 09:28:50
AI3490,F0959,Airspeed,544.8,2023-03-08 10:29:31
EN7047,F0960,Engine Temperature,509.43,2023-06-25 13:19:21
EN4405,F0960,Engine Temperature,597.6,2023-06-25 15:23:42
EN7232,F0960,Engine Temperature,,2023-06-25 15:10:43
FU8613,F0960,Fuel Level,28.79,2023-06-25 13:26:19
FU7864,F0960,Fuel Level,79.79,2023-06-25 15:37:40
FU5688,F0960,Fuel Level,88.1,2023-06-25 16:27:05
VI9793,F0960,Vibration,4.98,2023-06-25 15:51:12
VI4540,F0960,Vibration,1.95,2023-06-25 13:01:46
VI6631,F0960,Vibration,0.88,2023-06-25 16:30:29
AI1824,F0960,Air Pressure,100.24,2023-06-25 15:46:55
AI1559,F0960,Air Pressure,91.72,2023-06-25 15:32:02
AI6294,F0960,Air Pressure,108.68,2023-06-25 16:03:13
AI5711,F0960,Airspeed,570.2,2023-06-25 15:18:58
EN1658,F0961,Engine Temperature,636.85,2023-09-27 05:36:17
FU4836,F0961,Fuel Level,85.91,2023-09-27 05:39:37
FU5707,F0961,Fuel Level,44.77,2023-09-27 05:33:40
VI7262,F0961,Vibration,2.24,2023-09-27 06:04:09
AI1996,F0961,Air Pressure,107.89,2023-09-27 05:12:38
AI5561,F0961,Air Pressure,97.91,2023-09-27 05:22:28
AI3851,F0961,Air Pressure,109.44,2023-09-27 06:00:01
AI7563,F0961,Airspeed,,2023-09-27 05:53:07
AI4339,F0961,Airspeed,332.91,2023-09-27 05:29:52
EN2811,F0962,Engine Temperature,594.12,2023-12-17 18:32:03
FU9932,F0962,Fuel Level,56.44,2023-12-17 19:17:20
FU8440,F0962,Fuel Level,49.82,2023-12-17 18:51:34
FU5752,F0962,Fuel Level,34.93,2023-12-17 19:44:23
VI9477,F0962,Vibration,,2023-12-17 20:21:34
AI7132,F0962,Air Pressure,109.48,2023-12-17 19:01:20
AI2817,F0962,Airspeed,402.72,2023-12-17 19:02:04
AI7219,F0962,Airspeed,490.67,2023-12-17 18:45:40
EN9392,F0963,Engine Temperature,531.03,2023-09-01 15:25:11
EN6670,F0963,Engine Temperature,,2023-09-01 15:07:38
FU6195,F0963,Fuel Level,43.32,2023-09-01 14:22:07
FU5635,F0963,Fuel Level,63.57,2023-09-01 15:18:39
FU8881,F0963,Fuel Level,32.03,2023-09-01 14:43:08
VI4584,F0963,Vibration,4.81,2023-09-01 15:22:34
VI8215,F0963,Vibration,3.48,2023-09-01 15:02:57
VI9963,F0963,Vibration,3.44,2023-09-01 15:08:27
AI2486,F0963,Air Pressure,93.28,2023-09-01 15:41:09
AI8199,F0963,Air Pressure,,2023-09-01 15:13:45
AI7961,F0963,Air Pressure,99.1,2023-09-01 15:27:05
AI9916,F0963,Airspeed,494.4,2023-09-01 14:16:48
AI5254,F0963,Airspeed,415.08,2023-09-01 15:43:57
AI6668,F0963,Airspeed,412.23,2023-09-01 14:25:35
EN2344,F0964,Engine Temperature,676.83,2023-07-22 18:21:19
EN7837,F0964,Engine Temperature,673.99,2023-07-22 18:57:21
FU9652,F0964,Fuel Level,22.32,2023-07-22 18:59:10
VI8552,F0964,Vibration,1.93,2023-07-22 18:27:29
AI1879,F0964,Air Pressure,,2023-07-22 19:00:38
AI5256,F0964,Air Pressure,99.94,2023-07-22 19:01:58
AI3381,F0964,Air Pressure,94.69,2023-07-22 18:39:43
AI8407,F0964,Airspeed,383.81,2023-07-22 18:10:03
AI6771,F0964,Airspeed,324.35,2023-07-22 18:31:49
EN5852,F0965,Engine Temperature,579.32,2023-07-16 11:32:21
FU8572,F0965,Fuel Level,53.51,2023-07-16 12:14:38
FU9560,F0965,Fuel Level,37.51,2023-07-16 12:23:02
VI8231,F0965,Vibration,1.93,2023-07-16 13:03:30
AI1909,F0965,Air Pressure,108.76,2023-07-16 12:52:04
AI4221,F0965,Airspeed,502.19,2023-07-16 13:14:37
AI4681,F0965,Airspeed,548.19,2023-07-16 12:06:42
EN4822,F0966,Engine Temperature,687.12,2023-05-20 06:27:52
FU4870,F0966,Fuel Level,51.38,2023-05-20 07:06:51
VI7237,F0966,Vibration,4.69,2023-05-20 07:06:49
VI2743,F0966,Vibration,2.71,2023-05-20 06:37:33
AI3293,F0966,Air Pressure,105.37,2023-05-20 06:38:33
AI1259,F0966,Air Pressure,95.18,2023-05-20 06:58:05
AI3806,F0966,Air Pressure,96.2,2023-05-20 06:44:28
AI5535,F0966,Airspeed,461.46,2023-05-20 06:17:27
AI8171,F0966,Airspeed,584.68,2023-05-20 06:37:40
EN4648,F0967,Engine Temperature,587.91,2023-03-22 17:51:08
EN2017,F0967,Engine Temperature,662.39,2023-03-22 17:50:38
FU3070,F0967,Fuel Level,91.26,2023-03-22 18:12:55
FU4011,F0967,Fuel Level,50.1,2023-03-22 18:46:34
FU5754,F0967,Fuel Level,46.62,2023-03-22 18:22:30
VI4477,F0967,Vibration,2.59,2023-03-22 18:26:47
VI5421,F0967,Vibration,4.82,2023-03-22 17:57:10
AI8428,F0967,Air Pressure,95.83,2023-03-22 18:11:22
AI9298,F0967,Airspeed,369.19,2023-03-22 18:18:17
EN3777,F0969,Engine Temperature,643.6,2023-01-26 21:22:50
EN5756,F0969,Engine Temperature,629.47,2023-01-26 21:20:19
EN7070,F0969,Engine Temperature,596.79,2023-01-26 20:48:16
FU7057,F0969,Fuel Level,96.29,2023-01-26 21:33:08
VI1765,F0969,Vibration,0.46,2023-01-26 21:30:41
VI9356,F0969,Vibration,0.41,2023-01-26 21:06:04
AI8679,F0969,Air Pressure,91.42,2023-01-26 21:32:54
AI9350,F0969,Air Pressure,97.33,2023-01-26 21:15:25
AI4503,F0969,Airspeed,301.09,2023-01-26 21:15:14
AI1933,F0969,Airspeed,438.7,2023-01-26 21:22:22
AI1644,F0969,Airspeed,389.57,2023-01-26 21:23:41
EN3423,F0970,Engine Temperature,501.34,2023-11-08 10:22:57
FU5727,F0970,Fuel Level,75.74,2023-11-08 10:24:05
FU8783,F0970,Fuel Level,46.56,2023-11-08 09:08:49
FU9840,F0970,Fuel Level,70.98,2023-11-08 08:58:08
VI3623,F0970,Vibration,2.69,2023-11-08 09:25:42
AI8323,F0970,Air Pressure,107.16,2023-11-08 10:00:37
AI8804,F0970,Air Pressure,100.01,2023-11-08 08:41:39
AI8656,F0970,Airspeed,425.77,2023-11-08 09:57:10
EN8811,F0971,Engine Temperature,505.37,2023-03-09 06:57:16
FU2487,F0971,Fuel Level,49.65,2023-03-09 05:56:54
FU4868,F0971,Fuel Level,53.71,2023-03-09 06:29:25
FU8590,F0971,Fuel Level,85.15,2023-03-09 06:09:44
VI5663,F0971,Vibration,2.32,2023-03-09 07:13:32
VI4396,F0971,Vibration,0.37,2023-03-09 08:28:16
VI8366,F0971,Vibration,1.12,2023-03-09 06:19:04
AI4978,F0971,Air Pressure,101.44,2023-03-09 06:39:52
AI2233,F0971,Air Pressure,107.0,2023-03-09 05:56:06
AI3972,F0971,Airspeed,340.48,2023-03-09 07:59:56
AI4684,F0971,Airspeed,364.04,2023-03-09 06:12:06
EN5511,F0972,Engine Temperature,696.97,2023-06-09 13:29:14
EN4122,F0972,Engine Temperature,,2023-06-09 14:22:31
FU5889,F0972,Fuel Level,95.08,2023-06-09 14:48:30
VI2661,F0972,Vibration,4.96,2023-06-09 15:02:01
VI9812,F0972,Vibration,4.97,2023-06-09 14:08:53
VI1631,F0972,Vibration,1.86,2023-06-09 15:06:10
AI6042,F0972,Air Pressure,96.04,2023-06-09 14:02:48
AI5375,F0972,Airspeed,,2023-06-09 14:51:49
AI8969,F0972,Airspeed,530.32,2023-06-09 15:03:30
AI9189,F0972,Airspeed,594.62,2023-06-09 14:57:26
EN9629,F0973,Engine Temperature,556.46,2023-08-02 12:00:51
FU6675,F0973,Fuel Level,75.01,2023-08-02 13:30:47
FU4498,F0973,Fuel Level,79.5,2023-08-02 11:09:53
VI2826,F0973,Vibration,3.28,2023-08-02 11:04:26
VI5739,F0973,Vibration,4.56,2023-08-02 12:24:27
VI6226,F0973,Vibration,1.89,2023-08-02 11:36:25
AI5772,F0973,Air Pressure,106.93,2023-08-02 13:08:06
AI6234,F0973,Air Pressure,90.36,2023-08-02 13:43:16
AI4276,F0973,Air Pressure,106.53,2023-08-02 10:57:43
AI2591,F0973,Airspeed,597.48,2023-08-02 13:12:56
AI9761,F0973,Airspeed,506.28,2023-08-02 11:22:44
AI9087,F0973,Airspeed,526.26,2023-08-02 11:34:21
EN3558,F0974,Engine Temperature,598.19,2023-01-25 19:15:53
EN6026,F0974,Engine Temperature,591.66,2023-01-25 19:38:15
EN3927,F0974,Engine Temperature,616.41,2023-01-25 19:51:16
FU8052,F0974,Fuel Level,89.31,2023-01-25 19:23:43
FU1238,F0974,Fuel Level,,2023-01-25 19:53:19
VI1828,F0974,Vibration,4.21,2023-01-25 18:56:19
VI3836,F0974,Vibration,3.49,2023-01-25 19:02:55
AI4113,F0974,Air Pressure,92.27,2023-01-25 19:30:17
AI8969,F0974,Air Pressure,99.37,2023-01-25 19:37:00
AI6204,F0974,Air Pressure,94.77,2023-01-25 19:20:26
AI3023,F0974,Airspeed,564.38,2023-01-25 19:10:59
AI9548,F0974,Airspeed,350.63,2023-01-25 19:33:48
AI8076,F0974,Airspeed,596.22,2023-01-25 18:54:03
EN4257,F0975,Engine Temperature,638.55,2023-04-13 03:03:40
EN5279,F0975,Engine Temperature,542.39,2023-04-13 02:53:59
FU5246,F0975,Fuel Level,70.77,2023-04-13 02:30:04
FU5458,F0975,Fuel Level,72.03,2023-04-13 03:00:30
VI8508,F0975,Vibration,4.63,2023-04-13 02:33:30
VI1490,F0975,Vibration,0.49,2023-04-13 02:34:20
VI6591,F0975,Vibration,0.92,2023-04-13 02:15:47
AI7548,F0975,Air Pressure,104.41,2023-04-13 02:46:12
AI5253,F0975,Air Pressure,98.64,2023-04-13 03:05:49
AI3690,F0975,Air Pressure,93.54,2023-04-13 02:31:31
AI1622,F0975,Airspeed,532.47,2023-04-13 02:19:18
EN6581,F0976,Engine Temperature,635.97,2023-11-06 13:30:20
EN2053,F0976,Engine Temperature,699.81,2023-11-06 13:00:26
FU5777,F0976,Fuel Level,23.45,2023-11-06 13:32:36
FU1336,F0976,Fuel Level,24.26,2023-11-06 13:06:49
VI7475,F0976,Vibration,1.42,2023-11-06 13:14:22
VI6275,F0976,Vibration,0.92,2023-11-06 13:54:05
AI9034,F0976,Air Pressure,93.27,2023-11-06 14:20:41
AI2461,F0976,Air Pressure,103.82,2023-11-06 13:50:39
AI4654,F0976,Air Pressure,90.83,2023-11-06 14:32:34
AI5474,F0976,Airspeed,539.47,2023-11-06 16:50:53
AI4047,F0976,Airspeed,306.77,2023-11-06 14:01:12
EN1400,F0977,Engine Temperature,629.43,2023-03-04 17:38:33
FU3766,F0977,Fuel Level,64.54,2023-03-04 18:14:39
VI1453,F0977,Vibration,1.33,2023-03-04 20:07:44
VI6177,F0977,Vibration,4.15,2023-03-04 19:31:19
AI5075,F0977,Air Pressure,101.55,2023-03-04 19:14:19
AI2918,F0977,Air Pressure,104.72,2023-03-04 20:51:22
AI2345,F0977,Airspeed,509.27,2023-03-04 18:32:29
AI3595,F0977,Airspeed,,2023-03-04 17:11:04
EN7464,F0978,Engine Temperature,658.67,2023-02-26 16:52:50
FU9287,F0978,Fuel Level,41.45,2023-02-26 14:40:54
FU6139,F0978,Fuel Level,71.77,2023-02-26 17:18:28
VI6701,F0978,Vibration,0.11,2023-02-26 16:35:20
AI4803,F0978,Air Pressure,101.19,2023-02-26 17:39:43
