sensor_id,flight_id,sensor_type,sensor_value,event_time
AI5744,F0893,Airspeed,420.13,2023-05-12 01:20:48
AI6293,F0893,Airspeed,372.53,2023-05-12 01:05:38
EN1357,F0894,Engine Temperature,546.2,2023-07-27 21:04:57
FU4034,F0894,Fuel Level,96.93,2023-07-27 20:44:55
FU2710,F0894,Fuel Level,61.06,2023-07-27 20:37:01
FU7109,F0894,Fuel Level,38.68,2023-07-27 21:24:07
VI1235,F0894,Vibration,1.19,2023-07-27 20:57:13
VI4577,F0894,Vibration,1.83,2023-07-27 21:29:26
VI8878,F0894,Vibration,4.71,2023-07-27 21:27:48
AI8642,F0894,Air Pressure,103.29,2023-07-27 20:40:30
AI5846,F0894,Airspeed,,2023-07-27 20:37:42
AI8298,F0894,Airspeed,489.65,2023-07-27 21:34:53
EN6091,F0895,Engine Temperature,515.87,2023-06-01 11:22:12
EN9193,F0895,Engine Temperature,645.38,2023-06-01 09:56:28
FU7271,F0895,Fuel Level,43.79,2023-06-01 10:44:12
FU3180,F0895,Fuel Level,87.87,2023-06-01 11:04:27
VI6922,F0895,Vibration,1.72,2023-06-01 10:18:18
VI4696,F0895,Vibration,4.11,2023-06-01 11:03:31
AI7168,F0895,Air Pressure,95.28,2023-06-01 10:22:08
AI7274,F0895,Air Pressure,102.97,2023-06-01 10:25:31
AI3902,F0895,Airspeed,596.89,2023-06-01 09:52:08
AI9371,F0895,Airspeed,,2023-06-01 10:00:45
AI1987,F0895,Airspeed,437.47,2023-06-01 09:54:01
EN7165,F0896,Engine Temperature,569.74,2023-03-13 12:31:59
FU5282,F0896,Fuel Level,29.89,2023-03-13 12:16:41
FU8978,F0896,Fuel Level,64.75,2023-03-13 12:04:08
FU3627,F0896,Fuel Level,61.79,2023-03-13 11:38:40
VI7203,F0896,Vibration,3.72,2023-03-13 12:24:39
AI9791,F0896,Air Pressure,96.06,2023-03-13 11:38:19
AI9954,F0896,Air Pressure,105.68,2023-03-13 10:37:31
AI5640,F0896,Airspeed,310.6,2023-03-13 11:46:16
AI1521,F0896,Airspeed,461.47,2023-03-13 11:28:44
AI4005,F0896,Airspeed,446.47,2023-03-13 12:43:36
EN2674,F0897,Engine Temperature,608.32,2023-11-16 15:52:40
EN7700,F0897,Engine Temperature,673.95,2023-11-16 15:10:34
EN9360,F0897,Engine Temperature,516.96,2023-11-16 15:40:48
FU5439,F0897,Fuel Level,53.9,2023-11-16 15:04:37
VI1926,F0897,Vibration,4.26,2023-11-16 15:23:59
VI1861,F0897,Vibration,2.84,2023-11-16 15:45:07
AI8340,F0897,Air Pressure,91.43,2023-11-16 15:51:28
AI3740,F0897,Air Pressure,93.1,2023-11-16 15:54:41
AI9695,F0897,Airspeed,553.67,2023-11-16 15:40:26
EN3627,F0898,Engine Temperature,648.41,2023-02-25 10:16:59
EN1023,F0898,Engine Temperature,679.96,2023-02-25 11:27:50
EN2394,F0898,Engine Temperature,569.83,2023-02-25 10:04:06
FU3752,F0898,Fuel Level,88.02,2023-02-25 10:39:47
FU8176,F0898,Fuel Level,62.19,2023-02-25 10:28:54
VI3776,F0898,Vibration,4.29,2023-02-25 11:47:59
VI2244,F0898,Vibration,1.22,2023-02-25 10:50:06
AI2175,F0898,Air Pressure,93.06,2023-02-25 12:11:36
AI5615,F0898,Airspeed,365.79,2023-02-25 10:24:27
AI5282,F0898,Airspeed,,2023-02-25 10:14:17
EN3965,F0899,Engine Temperature,564.17,2023-07-25 22:59:14
EN9882,F0899,Engine Temperature,649.28,2023-07-25 23:47:31
FU1813,F0899,Fuel Level,28.58,2023-07-25 23:34:20
VI7006,F0899,Vibration,0.78,2023-07-25 21:47:00
VI8025,F0899,Vibration,2.27,2023-07-25 22:58:29
VI5662,F0899,Vibration,0.89,2023-07-25 23:01:44
AI7392,F0899,Air Pressure,91.1,2023-07-26 00:04:20
AI9954,F0899,Air Pressure,,2023-07-26 00:46:13
AI9947,F0899,Air Pressure,104.99,2023-07-26 00:03:29
AI9920,F0899,Airspeed,455.94,2023-07-25 23:24:10
AI3020,F0899,Airspeed,514.35,2023-07-25 21:41:25
AI6310,F0899,Airspeed,338.22,2023-07-26 00:20:11
EN9872,F0900,Engine Temperature,649.98,2023-04-09 08:34:07
EN6355,F0900,Engine Temperature,,2023-04-09 08:40:05
FU5055,F0900,Fuel Level,23.17,2023-04-09 07:17:05
FU8817,F0900,Fuel Level,96.74,2023-04-09 07:48:06
VI3591,F0900,Vibration,3.6,2023-04-09 07:46:27
VI5087,F0900,Vibration,4.75,2023-04-09 08:59:46
VI6926,F0900,Vibration,3.17,2023-04-09 09:44:14
AI8908,F0900,Air Pressure,94.4,2023-04-09 07:51:55
AI1661,F0900,Air Pressure,103.46,2023-04-09 07:06:47
AI3516,F0900,Air Pressure,94.06,2023-04-09 08:08:48
AI6492,F0900,Airspeed,,2023-04-09 08:14:09
AI3345,F0900,Airspeed,397.77,2023-04-09 07:32:51
EN2797,F0901,Engine Temperature,656.82,2023-08-17 22:07:02
FU6176,F0901,Fuel Level,38.72,2023-08-17 23:10:23
VI4710,F0901,Vibration,4.83,2023-08-17 21:26:19
VI3240,F0901,Vibration,1.21,2023-08-17 21:16:34
VI4231,F0901,Vibration,2.65,2023-08-17 22:03:34
AI6316,F0901,Air Pressure,109.05,2023-08-17 21:06:22
AI6994,F0901,Airspeed,399.31,2023-08-17 22:34:30
EN1456,F0902,Engine Temperature,,2023-09-25 20:24:37
FU1978,F0902,Fuel Level,64.99,2023-09-25 19:42:41
FU5929,F0902,Fuel Level,87.42,2023-09-25 18:12:27
FU8830,F0902,Fuel Level,25.1,2023-09-25 19:51:38
VI8307,F0902,Vibration,4.53,2023-09-25 19:45:37
VI2548,F0902,Vibration,2.02,2023-09-25 18:11:11
AI4564,F0902,Air Pressure,103.94,2023-09-25 18:15:50
AI3219,F0902,Airspeed,344.2,2023-09-25 20:34:45
EN5197,F0903,Engine Temperature,614.87,2023-12-14 03:43:30
EN4815,F0903,Engine Temperature,620.28,2023-12-14 04:32:37
EN1379,F0903,Engine Temperature,551.28,2023-12-14 03:51:51
FU4453,F0903,Fuel Level,96.81,2023-12-14 03:40:50
FU1201,F0903,Fuel Level,73.8,2023-12-14 03:54:10
VI3678,F0903,Vibration,2.57,2023-12-14 05:10:46
AI3989,F0903,Air Pressure,95.12,2023-12-14 04:14:31
AI2589,F0903,Airspeed,405.11,2023-12-14 04:37:56
EN4450,F0904,Engine Temperature,653.27,2023-11-01 01:34:19
EN9186,F0904,Engine Temperature,,2023-11-01 01:09:28
EN9262,F0904,Engine Temperature,697.73,2023-11-01 01:00:15
FU4423,F0904,Fuel Level,58.75,2023-11-01 01:50:26
FU6597,F0904,Fuel Level,74.61,2023-11-01 00:58:45
VI9262,F0904,Vibration,2.92,2023-11-01 01:46:20
VI6057,F0904,Vibration,0.19,2023-11-01 01:37:26
VI5908,F0904,Vibration,4.07,2023-11-01 01:27:44
AI4209,F0904,Air Pressure,96.96,2023-11-01 01:06:56
AI5015,F0904,Air Pressure,104.65,2023-11-01 01:20:47
AI2015,F0904,Airspeed,544.66,2023-11-01 01:42:57
AI4049,F0904,Airspeed,323.03,2023-11-01 01:44:32
AI2045,F0904,Airspeed,393.97,2023-11-01 01:22:57
EN1889,F0905,Engine Temperature,693.92,2023-02-12 08:22:50
EN7217,F0905,Engine Temperature,598.87,2023-02-12 11:53:43
FU1955,F0905,Fuel Level,91.46,2023-02-12 09:04:09
FU6750,F0905,Fuel Level,28.62,2023-02-12 09:28:09
VI5730,F0905,Vibration,1.16,2023-02-12 11:56:03
AI3468,F0905,Air Pressure,,2023-02-12 10:35:05
AI1761,F0905,Air Pressure,108.12,2023-02-12 11:43:19
AI2125,F0905,Air Pressure,101.72,2023-02-12 08:51:04
AI5804,F0905,Airspeed,477.02,2023-02-12 11:13:34
EN7889,F0906,Engine Temperature,608.94,2023-01-01 06:48:00
FU3694,F0906,Fuel Level,27.67,2023-01-01 06:23:05
VI8799,F0906,Vibration,,2023-01-01 06:28:22
AI3077,F0906,Air Pressure,101.4,2023-01-01 06:24:04
AI4835,F0906,Airspeed,557.78,2023-01-01 06:27:18
AI6201,F0906,Airspeed,556.28,2023-01-01 06:08:55
AI9180,F0906,Airspeed,358.99,2023-01-01 06:04:25
EN2153,F0907,Engine Temperature,647.5,2023-05-08 20:56:14
EN6724,F0907,Engine Temperature,522.7,2023-05-08 20:10:52
FU1889,F0907,Fuel Level,76.83,2023-05-08 20:59:57
FU3070,F0907,Fuel Level,50.68,2023-05-08 20:20:09
VI7423,F0907,Vibration,0.3,2023-05-08 20:21:31
VI3457,F0907,Vibration,2.22,2023-05-08 20:50:32
AI8691,F0907,Air Pressure,90.96,2023-05-08 20:36:29
AI8929,F0907,Air Pressure,103.48,2023-05-08 20:19:31
AI3509,F0907,Airspeed,591.22,2023-05-08 20:14:23
AI2588,F0907,Airspeed,428.32,2023-05-08 20:26:45
EN7003,F0908,Engine Temperature,643.96,2023-04-28 09:04:11
EN2828,F0908,Engine Temperature,650.37,2023-04-28 08:53:16
FU2027,F0908,Fuel Level,43.46,2023-04-28 09:01:06
FU4728,F0908,Fuel Level,49.14,2023-04-28 09:27:29
VI9741,F0908,Vibration,,2023-04-28 09:11:13
AI4033,F0908,Air Pressure,99.71,2023-04-28 09:26:37
AI6117,F0908,Air Pressure,107.32,2023-04-28 07:48:28
AI1347,F0908,Air Pressure,90.34,2023-04-28 08:31:50
AI4681,F0908,Airspeed,326.71,2023-04-28 08:43:54
AI4006,F0908,Airspeed,395.57,2023-04-28 07:29:38
AI6971,F0908,Airspeed,334.33,2023-04-28 08:02:27
EN2035,F0909,Engine Temperature,593.57,2023-08-22 05:33:13
EN1059,F0909,Engine Temperature,507.47,2023-08-22 06:44:25
FU5204,F0909,Fuel Level,37.98,2023-08-22 08:17:07
FU5622,F0909,Fuel Level,29.71,2023-08-22 07:02:36
FU6295,F0909,Fuel Level,39.6,2023-08-22 08:08:59
VI5197,F0909,Vibration,0.01,2023-08-22 07:58:43
AI1003,F0909,Air Pressure,90.62,2023-08-22 05:14:34
AI8776,F0909,Air Pressure,92.36,2023-08-22 08:31:29
AI9209,F0909,Air Pressure,101.58,2023-08-22 09:40:12
AI1101,F0909,Airspeed,492.37,2023-08-22 07:37:42
AI1300,F0909,Airspeed,394.06,2023-08-22 06:06:08
EN1808,F0910,Engine Temperature,582.24,2023-01-30 23:31:20
EN9462,F0910,Engine Temperature,599.9,2023-01-30 23:12:26
FU9223,F0910,Fuel Level,65.14,2023-01-30 23:30:50
VI5238,F0910,Vibration,3.3,2023-01-30 23:12:02
AI9265,F0910,Air Pressure,95.93,2023-01-30 23:44:07
AI4765,F0910,Air Pressure,95.11,2023-01-30 23:20:28
AI2204,F0910,Airspeed,505.4,2023-01-30 23:44:18
AI1414,F0910,Airspeed,363.14,2023-01-30 23:15:05
EN9394,F0911,Engine Temperature,585.33,2023-08-26 04:53:39
EN2385,F0911,Engine Temperature,571.85,2023-08-26 07:14:22
EN5886,F0911,Engine Temperature,621.28,2023-08-26 05:54:18
FU4584,F0911,Fuel Level,43.84,2023-08-26 06:29:20
VI5879,F0911,Vibration,2.25,2023-08-26 06:01:18
VI4189,F0911,Vibration,0.48,2023-08-26 05:26:15
AI5179,F0911,Air Pressure,108.12,2023-08-26 04:25:44
AI5968,F0911,Air Pressure,107.42,2023-08-26 06:21:55
AI1495,F0911,Airspeed,549.53,2023-08-26 07:12:21
AI4231,F0911,Airspeed,311.96,2023-08-26 06:08:03
AI6322,F0911,Airspeed,,2023-08-26 06:30:59
EN4607,F0912,Engine Temperature,561.17,2023-03-19 16:32:37
EN5732,F0912,Engine Temperature,571.42,2023-03-19 19:47:18
EN7605,F0912,Engine Temperature,541.87,2023-03-19 17:19:38
FU8154,F0912,Fuel Level,99.95,2023-03-19 18:10:40
VI8332,F0912,Vibration,4.25,2023-03-19 17:31:33
VI4627,F0912,Vibration,4.24,2023-03-19 17:56:36
AI9994,F0912,Air Pressure,95.38,2023-03-19 19:45:29
AI3188,F0912,Airspeed,350.18,2023-03-19 18:36:22
AI8491,F0912,Airspeed,382.43,2023-03-19 17:58:29
AI7739,F0912,Airspeed,,2023-03-19 17:36:16
EN4510,F0913,Engine Temperature,643.82,2023-10-15 02:41:37
FU4431,F0913,Fuel Level,48.11,2023-10-15 03:41:39
VI5870,F0913,Vibration,2.54,2023-10-15 04:32:20
AI7194,F0913,Air Pressure,103.44,2023-10-15 04:21:04
AI5041,F0913,Air Pressure,109.31,2023-10-15 04:55:36
AI3125,F0913,Air Pressure,99.35,2023-10-15 01:33:41
AI7079,F0913,Airspeed,588.67,2023-10-15 01:34:50
EN1334,F0914,Engine Temperature,516.23,2023-09-07 10:49:50
EN9602,F0914,Engine Temperature,556.44,2023-09-07 10:25:22
FU6315,F0914,Fuel Level,86.76,2023-09-07 12:26:31
FU1495,F0914,Fuel Level,57.71,2023-09-07 09:42:37
FU5320,F0914,Fuel Level,39.85,2023-09-07 09:38:16
VI8781,F0914,Vibration,1.89,2023-09-07 10:32:47
VI6158,F0914,Vibration,0.18,2023-09-07 08:19:45
AI2756,F0914,Air Pressure,109.25,2023-09-07 12:28:42
AI5988,F0914,Airspeed,562.86,2023-09-07 10:25:29
AI3088,F0914,Airspeed,504.16,2023-09-07 10:30:27
AI5218,F0914,Airspeed,588.31,2023-09-07 10:24:33
EN6224,F0915,Engine Temperature,569.71,2023-04-24 11:37:06
EN5090,F0915,Engine Temperature,657.73,2023-04-24 10:11:03
FU7450,F0915,Fuel Level,,2023-04-24 11:08:32
VI6951,F0915,Vibration,2.89,2023-04-24 10:33:27
VI7381,F0915,Vibration,0.15,2023-04-24 11:01:53
AI6560,F0915,Air Pressure,,2023-04-24 11:55:45
AI5663,F0915,Air Pressure,106.69,2023-04-24 12:03:52
AI7453,F0915,Air Pressure,103.77,2023-04-24 11:14:05
AI7948,F0915,Airspeed,312.52,2023-04-24 11:47:15
EN4516,F0916,Engine Temperature,575.9,2023-03-26 01:36:57
EN9982,F0916,Engine Temperature,540.38,2023-03-26 01:30:29
EN3923,F0916,Engine Temperature,614.9,2023-03-26 04:36:28
FU8212,F0916,Fuel Level,70.21,2023-03-26 05:32:34
FU6987,F0916,Fuel Level,21.77,2023-03-26 02:53:23
FU2643,F0916,Fuel Level,33.34,2023-03-26 03:12:36
VI7612,F0916,Vibration,1.67,2023-03-26 03:07:40
VI6737,F0916,Vibration,0.28,2023-03-26 01:52:26
VI8720,F0916,Vibration,3.29,2023-03-26 05:06:37
AI2489,F0916,Air Pressure,97.48,2023-03-26 02:10:09
AI6478,F0916,Airspeed,555.16,2023-03-26 01:34:47
AI5318,F0916,Airspeed,347.83,2023-03-26 01:43:36
EN5370,F0917,Engine Temperature,549.57,2023-07-05 14:27:05
EN5725,F0917,Engine Temperature,555.47,2023-07-05 14:23:45
FU3428,F0917,Fuel Level,39.72,2023-07-05 15:21:51
FU1035,F0917,Fuel Level,90.08,2023-07-05 13:38:38
VI2292,F0917,Vibration,2.03,2023-07-05 13:56:56
VI8567,F0917,Vibration,1.56,2023-07-05 15:12:28
AI5184,F0917,Air Pressure,102.55,2023-07-05 14:25:08
AI9631,F0917,Air Pressure,109.63,2023-07-05 15:21:06
AI4288,F0917,Air Pressure,101.28,2023-07-05 14:03:37
AI9989,F0917,Airspeed,327.39,2023-07-05 14:45:04
EN3225,F0918,Engine Temperature,630.8,2023-02-04 17:40:45
EN4213,F0918,Engine Temperature,544.32,2023-02-04 17:19:25
FU2185,F0918,Fuel Level,69.9,2023-02-04 17:42:00
FU1634,F0918,Fuel Level,38.52,2023-02-04 17:29:06
VI1445,F0918,Vibration,0.31,2023-02-04 17:57:36
VI7373,F0918,Vibration,3.5,2023-02-04 17:42:43
AI2365,F0918,Air Pressure,95.59,2023-02-04 18:17:43
AI9233,F0918,Air Pressure,108.11,2023-02-04 17:36:20
AI2628,F0918,Air Pressure,100.97,2023-02-04 18:15:04
AI3998,F0918,Airspeed,430.98,2023-02-04 17:22:35
EN2142,F0920,Engine Temperature,527.63,2023-05-07 08:08:14
FU1692,F0920,Fuel Level,86.52,2023-05-07 08:18:12
VI8288,F0920,Vibration,4.25,2023-05-07 08:12:26
AI2748,F0920,Air Pressure,,2023-05-07 08:40:26
AI1832,F0920,Air Pressure,97.64,2023-05-07 08:34:00
AI7295,F0920,Air Pressure,103.4,2023-05-07 08:01:46
AI5040,F0920,Airspeed,467.36,2023-05-07 08:00:12
AI4768,F0920,Airspeed,421.06,2023-05-07 08:48:03
EN2647,F0921,Engine Temperature,,2023-11-21 13:37:54
EN4191,F0921,Engine Temperature,548.86,2023-11-21 13:05:10
FU3345,F0921,Fuel Level,47.01,2023-11-21 11:52:45
VI8414,F0921,Vibration,2.19,2023-11-21 13:44:54
AI2904,F0921,Air Pressure,91.55,2023-11-21 12:57:53
AI4638,F0921,Airspeed,434.34,2023-11-21 11:45:48
AI1669,F0921,Airspeed,375.19,2023-11-21 11:57:03
EN6782,F0922,Engine Temperature,695.63,2023-05-09 05:20:18
EN8064,F0922,Engine Temperature,631.35,2023-05-09 05:03:21
EN3615,F0922,Engine Temperature,634.94,2023-05-09 05:03:24
FU6300,F0922,Fuel Level,62.36,2023-05-09 04:15:22
FU4999,F0922,Fuel Level,67.22,2023-05-09 04:21:32
VI2406,F0922,Vibration,2.86,2023-05-09 05:15:13
VI7664,F0922,Vibration,1.07,2023-05-09 05:45:50
AI1267,F0922,Air Pressure,96.12,2023-05-09 04:37:37
AI3640,F0922,Airspeed,354.33,2023-05-09 06:09:05
AI5566,F0922,Airspeed,406.23,2023-05-09 05:18:45
AI1271,F0922,Airspeed,432.44,2023-05-09 04:26:02
EN1493,F0923,Engine Temperature,548.25,2023-01-14 04:13:00
FU8845,F0923,Fuel Level,38.14,2023-01-14 04:14:38
FU9477,F0923,Fuel Level,83.54,2023-01-14 03:45:02
VI1874,F0923,Vibration,3.69,2023-01-14 06:26:14
VI4915,F0923,Vibration,4.94,2023-01-14 06:37:46
AI8469,F0923,Air Pressure,97.89,2023-01-14 05:11:27
AI3497,F0923,Air Pressure,97.81,2023-01-14 06:28:18
AI4553,F0923,Airspeed,498.99,2023-01-14 05:24:33
AI4362,F0923,Airspeed,331.15,2023-01-14 05:13:09
AI7932,F0923,Airspeed,437.98,2023-01-14 06:52:52
EN8537,F0924,Engine Temperature,566.69,2023-08-27 01:22:21
FU4785,F0924,Fuel Level,68.83,2023-08-27 00:52:35
FU4906,F0924,Fuel Level,86.45,2023-08-26 23:58:01
VI9707,F0924,Vibration,3.2,2023-08-27 01:34:28
VI3126,F0924,Vibration,3.87,2023-08-27 03:19:59
VI2840,F0924,Vibration,2.99,2023-08-27 02:57:52
AI1234,F0924,Air Pressure,105.69,2023-08-27 02:35:24
AI5917,F0924,Air Pressure,102.13,2023-08-26 22:36:16
AI3926,F0924,Air Pressure,94.36,2023-08-26 22:37:12
AI2892,F0924,Airspeed,524.41,2023-08-27 00:54:53
EN5472,F0925,Engine Temperature,546.57,2023-03-26 12:58:01
EN6552,F0925,Engine Temperature,519.7,2023-03-26 14:08:35
EN1829,F0925,Engine Temperature,604.39,2023-03-26 15:29:13
FU6870,F0925,Fuel Level,62.47,2023-03-26 13:12:46
FU9232,F0925,Fuel Level,33.28,2023-03-26 14:34:58
FU6869,F0925,Fuel Level,35.86,2023-03-26 10:45:53
VI2850,F0925,Vibration,4.47,2023-03-26 11:03:00
VI3857,F0925,Vibration,2.48,2023-03-26 15:09:51
AI6903,F0925,Air Pressure,94.24,2023-03-26 14:40:04
AI9657,F0925,Air Pressure,100.6,2023-03-26 12:41:59
AI4635,F0925,Airspeed,337.03,2023-03-26 14:43:52
AI9491,F0925,Airspeed,484.22,2023-03-26 15:02:45
AI6540,F0925,Airspeed,309.59,2023-03-26 13:19:48
EN7014,F0926,Engine Temperature,525.42,2023-05-01 11:31:45
FU7879,F0926,Fuel Level,60.8,2023-05-01 08:48:13
VI7347,F0926,Vibration,1.73,2023-05-01 10:46:19
VI9201,F0926,Vibration,4.5,2023-05-01 10:34:07
AI6780,F0926,Air Pressure,95.9,2023-05-01 10:10:55
AI6063,F0926,Air Pressure,107.01,2023-05-01 08:25:47
AI6256,F0926,Airspeed,,2023-05-01 11:19:17
EN3115,F0927,Engine Temperature,580.17,2023-01-17 03:25:27
FU8145,F0927,Fuel Level,46.96,2023-01-17 02:49:34
FU9168,F0927,Fuel Level,73.21,2023-01-17 04:43:33
VI9212,F0927,Vibration,2.01,2023-01-17 02:12:14
VI7742,F0927,Vibration,2.57,2023-01-17 02:38:40
VI9632,F0927,Vibration,3.02,2023-01-17 01:45:17
AI2069,F0927,Air Pressure,105.55,2023-01-17 03:48:54
AI1875,F0927,Air Pressure,97.65,2023-01-17 02:12:50
AI7972,F0927,Air Pressure,105.51,2023-01-17 02:35:01
AI8303,F0927,Airspeed,373.22,2023-01-17 05:01:24
AI5406,F0927,Airspeed,403.05,2023-01-17 00:47:34
EN2207,F0929,Engine Temperature,516.76,2023-06-23 13:07:02
EN1888,F0929,Engine Temperature,633.17,2023-06-23 13:00:02
FU1932,F0929,Fuel Level,55.08,2023-06-23 12:04:19
FU6339,F0929,Fuel Level,38.98,2023-06-23 12:54:52
FU1397,F0929,Fuel Level,55.59,2023-06-23 12:42:21
VI9245,F0929,Vibration,2.44,2023-06-23 13:35:59
AI6519,F0929,Air Pressure,97.9,2023-06-23 11:44:19
AI3056,F0929,Air Pressure,95.08,2023-06-23 14:56:56
AI6889,F0929,Airspeed,542.31,2023-06-23 12:29:34
EN5825,F0930,Engine Temperature,571.67,2023-06-15 21:27:21
FU2001,F0930,Fuel Level,55.92,2023-06-15 21:56:34
FU3348,F0930,Fuel Level,90.39,2023-06-15 22:03:35
FU1299,F0930,Fuel Level,22.94,2023-06-15 21:44:10
VI1020,F0930,Vibration,1.28,2023-06-15 22:04:43
VI3766,F0930,Vibration,4.74,2023-06-15 21:34:07
AI2995,F0930,Air Pressure,,2023-06-15 21:26:01
AI3116,F0930,Air Pressure,,2023-06-15 21:27:21
AI7343,F0930,Airspeed,483.32,2023-06-15 22:23:04
AI1527,F0930,Airspeed,456.32,2023-06-15 22:02:56
EN6550,F0931,Engine Temperature,608.85,2023-05-23 02:26:10
EN7968,F0931,Engine Temperature,569.89,2023-05-23 02:07:06
EN9301,F0931,Engine Temperature,572.4,2023-05-23 02:05:57
FU6605,F0931,Fuel Level,55.82,2023-05-23 02:03:32
FU5424,F0931,Fuel Level,46.09,2023-05-23 01:00:31
FU4125,F0931,Fuel Level,38.17,2023-05-23 01:51:22
VI6494,F0931,Vibration,1.31,2023-05-23 00:55:29
AI8374,F0931,Air Pressure,93.1,2023-05-23 02:04:23
AI9329,F0931,Airspeed,458.8,2023-05-23 01:42:13
AI5712,F0931,Airspeed,450.48,2023-05-23 00:43:14
EN9499,F0932,Engine Temperature,574.59,2023-01-23 15:36:29
FU1118,F0932,Fuel Level,43.58,2023-01-23 14:25:15
VI5317,F0932,Vibration,2.51,2023-01-23 14:45:17
AI4875,F0932,Air Pressure,108.9,2023-01-23 15:33:25
AI7799,F0932,Airspeed,410.82,2023-01-23 14:45:05
AI5661,F0932,Airspeed,535.16,2023-01-23 15:43:15
EN4029,F0933,Engine Temperature,684.82,2023-12-13 15:18:24
EN7894,F0933,Engine Temperature,,2023-12-13 14:26:34
FU9066,F0933,Fuel Level,22.01,2023-12-13 14:40:47
FU7035,F0933,Fuel Level,72.39,2023-12-13 13:55:08
FU2729,F0933,Fuel Level,37.01,2023-12-13 15:00:06
VI9853,F0933,Vibration,3.92,2023-12-13 13:24:37
VI7695,F0933,Vibration,0.79,2023-12-13 13:22:37
AI3551,F0933,Air Pressure,100.88,2023-12-13 14:35:18
AI6054,F0933,Airspeed,365.35,2023-12-13 13:56:19
AI5608,F0933,Airspeed,596.2,2023-12-13 13:25:22
AI6573,F0933,Airspeed,442.9,2023-12-13 14:52:34
EN5702,F0934,Engine Temperature,613.43,2023-05-09 03:03:15
EN8707,F0934,Engine Temperature,632.89,2023-05-09 02:59:24
FU2878,F0934,Fuel Level,78.54,2023-05-09 06:16:31
VI4009,F0934,Vibration,3.58,2023-05-09 04:26:15
AI1540,F0934,Air Pressure,92.98,2023-05-09 06:10:27
AI7928,F0934,Air Pressure,92.58,2023-05-09 02:42:53
AI3437,F0934,Airspeed,468.57,2023-05-09 02:32:03
AI9733,F0934,Airspeed,335.42,2023-05-09 05:04:50
AI6226,F0934,Airspeed,497.88,2023-05-09 05:52:52
EN6914,F0935,Engine Temperature,687.46,2023-05-21 16:58:00
EN3889,F0935,Engine Temperature,699.79,2023-05-21 19:10:13
FU7407,F0935,Fuel Level,92.82,2023-05-21 15:34:28
FU1928,F0935,Fuel Level,21.26,2023-05-21 16:04:10
VI5718,F0935,Vibration,4.18,2023-05-21 15:34:51
AI6693,F0935,Air Pressure,105.13,2023-05-21 18:00:10
AI4237,F0935,Air Pressure,96.69,2023-05-21 15:49:46
AI9598,F0935,Airspeed,359.26,2023-05-21 17:58:40
AI1588,F0935,Airspeed,580.84,2023-05-21 18:17:11
EN8580,F0936,Engine Temperature,567.17,2023-03-22 12:48:56
EN2210,F0936,Engine Temperature,680.19,2023-03-22 12:34:33
FU7787,F0936,Fuel Level,34.65,2023-03-22 12:26:14
FU1799,F0936,Fuel Level,36.25,2023-03-22 12:33:31
FU4579,F0936,Fuel Level,99.89,2023-03-22 13:01:41
VI9884,F0936,Vibration,1.3,2023-03-22 12:37:22
VI1141,F0936,Vibration,0.71,2023-03-22 12:45:40
VI1929,F0936,Vibration,4.24,2023-03-22 12:50:12
AI7494,F0936,Air Pressure,97.04,2023-03-22 12:58:13
AI9704,F0936,Air Pressure,103.82,2023-03-22 13:01:18
AI1640,F0936,Air Pressure,101.16,2023-03-22 12:50:13
AI4874,F0936,Airspeed,492.87,2023-03-22 12:56:03
EN7437,F0937,Engine Temperature,674.75,2023-12-23 00:34:17
EN8676,F0937,Engine Temperature,529.72,2023-12-22 22:47:21
FU1800,F0937,Fuel Level,29.73,2023-12-22 22:19:04
VI1419,F0937,Vibration,0.53,2023-12-23 00:22:08
VI2525,F0937,Vibration,0.3,2023-12-23 02:20:23
AI2639,F0937,Air Pressure,107.63,2023-12-23 01:57:09
AI1595,F0937,Airspeed,545.39,2023-12-23 01:11:59
EN3090,F0938,Engine Temperature,684.25,2023-06-28 19:11:02
EN7309,F0938,Engine Temperature,602.28,2023-06-28 19:15:24
FU2883,F0938,Fuel Level,60.5,2023-06-28 19:31:27
FU8607,F0938,Fuel Level,51.55,2023-06-28 18:09:36
VI2051,F0938,Vibration,0.61,2023-06-28 19:11:46
VI7659,F0938,Vibration,3.91,2023-06-28 18:43:50
VI4927,F0938,Vibration,0.46,2023-06-28 18:50:34
AI4419,F0938,Air Pressure,94.07,2023-06-28 19:00:30
AI9592,F0938,Airspeed,332.11,2023-06-28 18:37:39
AI9106,F0938,Airspeed,489.45,2023-06-28 19:26:28
AI1555,F0938,Airspeed,504.98,2023-06-28 17:50:02
EN6206,F0939,Engine Temperature,627.44,2023-03-10 06:51:55
EN2845,F0939,Engine Temperature,509.88,2023-03-10 08:42:29
FU1481,F0939,Fuel Level,64.54,2023-03-10 07:09:51
FU6232,F0939,Fuel Level,54.37,2023-03-10 08:27:27
VI4069,F0939,Vibration,0.47,2023-03-10 08:33:35
AI4155,F0939,Air Pressure,100.06,2023-03-10 07:09:01
AI1908,F0939,Airspeed,466.86,2023-03-10 07:33:54
AI6579,F0939,Airspeed,385.24,2023-03-10 06:57:18
EN2793,F0941,Engine Temperature,627.81,2023-01-03 09:13:29
FU1373,F0941,Fuel Level,,2023-01-03 08:37:11
FU1954,F0941,Fuel Level,98.99,2023-01-03 09:00:02
