flight_id,event_time,latitude,longitude,altitude,temperature,wind_speed,wind_direction,weather_condition
F0877,2023-02-04 20:53:08,28.2869,-79.7978,21234.36,-9.4,,NE,Sunny
F0877,2023-02-05 00:20:55,35.2566,-110.7363,18524.35,19.4,30.9,SW,Rain
F0877,2023-02-04 23:29:39,24.7834,-124.4231,4144.63,-13.2,3.1,SW,Rain
F0878,2023-05-30 15:22:54,37.022,-99.2227,22023.79,-1.8,124.6,N,Storm
F0878,2023-05-30 14:56:13,40.7905,-102.3612,32617.68,,78.7,NW,Sunny
F0878,2023-05-30 14:18:54,52.9547,-89.7023,23844.28,24.1,120.5,S,Rain
F0878,2023-05-30 14:15:33,32.5852,-91.6709,39867.93,28.2,36.0,S,Storm
F0878,2023-05-30 12:32:12,40.3541,-76.6075,30684.44,16.1,94.0,N,Cloudy
F0878,2023-05-30 12:34:56,51.747,-125.9951,31767.04,-2.7,57.9,W,Cloudy
F0879,2023-03-26 22:49:52,50.116,-117.3086,38350.97,-11.9,62.1,SE,Rain
F0879,2023-03-26 21:10:43,59.5717,-71.1986,5508.2,,82.4,NW,Sunny
F0879,2023-03-26 21:18:26,24.8097,-62.8954,38976.59,-14.1,64.1,E,Rain
F0879,2023-03-26 23:06:44,55.6527,-122.9036,34260.62,19.2,62.8,S,Storm
F0880,2023-02-27 18:00:58,53.4434,-88.4038,19952.87,5.8,65.1,S,Clear
F0880,2023-02-27 19:55:46,52.995,-85.0721,36025.84,-16.3,107.3,NE,Sunny
F0880,2023-02-27 17:56:53,33.4759,-99.8899,30770.67,-17.4,124.3,NE,Storm
F0880,2023-02-27 18:08:37,48.26,-114.6379,7834.24,-14.4,76.1,SW,Sunny
F0880,2023-02-27 21:38:54,30.0594,-73.7762,14345.6,29.6,42.0,NW,Rain
F0880,2023-02-27 22:02:24,29.6526,-81.8709,24752.81,0.2,108.9,SW,Clear
F0881,2023-02-23 10:15:50,21.7633,-81.7276,22644.93,-10.4,93.4,NE,Sunny
F0881,2023-02-23 09:38:15,44.3304,-61.1245,8185.34,-2.2,50.2,NE,Sunny
F0881,2023-02-23 08:43:16,37.3534,-60.1081,30845.74,-12.2,22.6,N,Rain
F0881,2023-02-23 11:03:33,38.5672,-103.0608,21171.43,5.9,30.4,SE,Clear
F0882,2023-03-19 22:10:52,33.9743,-96.9434,31143.11,25.3,150.0,NE,Rain
F0882,2023-03-19 21:48:37,34.2069,-100.1401,23768.13,-18.8,70.8,NE,Cloudy
F0882,2023-03-19 21:57:51,26.7167,-123.3251,17494.93,-10.3,103.9,E,Clear
F0882,2023-03-19 22:56:33,44.895,-123.2575,20528.56,12.7,86.3,NW,Sunny
F0883,2023-11-18 05:14:08,41.6073,-84.457,25032.89,-17.3,34.4,SE,Clear
F0883,2023-11-18 05:57:45,49.4268,-91.7568,18423.84,18.6,139.4,S,Storm
F0883,2023-11-18 04:29:05,39.7029,-128.4841,12865.97,5.9,49.8,SE,Clear
F0883,2023-11-18 04:35:35,54.2681,-93.4613,29055.61,6.1,15.5,N,Rain
F0884,2023-04-23 09:37:09,30.535,-83.2823,20605.19,,54.2,E,Storm
F0884,2023-04-23 10:35:08,32.505,-80.2574,39750.56,-1.2,81.3,E,Cloudy
F0884,2023-04-23 09:06:15,57.4657,-120.221,19054.04,-4.0,21.6,E,Cloudy
F0885,2023-05-15 06:15:23,23.2665,-71.7072,31945.35,,105.4,N,Cloudy
F0885,2023-05-15 03:54:09,50.5391,-67.176,13668.92,-14.0,65.2,SE,Rain
F0885,2023-05-15 04:07:58,49.7246,-90.7088,5618.82,-16.6,47.4,E,Sunny
F0885,2023-05-15 05:20:41,29.3937,-76.9614,39429.95,5.9,,SE,Clear
F0885,2023-05-15 04:13:49,57.1599,-84.7635,34610.18,-12.3,9.0,N,Sunny
F0885,2023-05-15 05:24:19,39.43,-81.3214,28896.97,3.2,34.1,NW,Cloudy
F0886,2023-03-13 02:06:53,30.3344,-93.7685,20526.08,20.4,82.1,SW,Sunny
F0886,2023-03-13 01:56:05,45.6618,-98.0031,3370.13,1.4,88.4,N,Sunny
F0886,2023-03-13 01:51:48,51.8058,-95.8311,26811.76,18.2,146.6,S,Cloudy
F0886,2023-03-13 02:17:22,33.6601,-94.944,31051.57,15.5,66.3,SE,Storm
F0886,2023-03-13 02:17:33,51.1344,-103.0711,20387.58,-12.7,34.1,W,Sunny
F0886,2023-03-13 02:13:02,20.2164,-122.3024,21175.25,-16.8,110.7,NE,Rain
F0887,2023-02-10 23:27:30,40.981,-128.9736,36375.45,24.6,92.0,SW,Sunny
F0887,2023-02-10 22:19:31,45.3067,-61.2678,26593.33,11.0,122.4,SW,Cloudy
F0887,2023-02-11 01:15:22,49.1332,-70.8995,35954.57,0.4,38.5,NE,Rain
F0887,2023-02-10 22:08:50,30.3466,-82.1618,19783.53,10.7,124.7,NW,Clear
F0887,2023-02-11 00:06:18,50.9907,-105.11,16718.0,3.3,50.4,SW,Storm
F0887,2023-02-10 23:42:11,35.7801,-87.1612,10501.0,13.6,32.1,N,Clear
F0888,2023-09-01 11:03:23,58.9702,-110.2818,7133.86,-11.3,2.5,SE,Sunny
F0888,2023-09-01 09:34:53,57.556,-90.4284,6275.9,-1.5,65.2,NW,Clear
F0888,2023-09-01 10:37:46,26.2269,-80.4063,15023.78,26.9,18.2,SW,Sunny
F0888,2023-09-01 08:11:16,25.0024,-111.7643,12632.96,20.5,5.1,W,Cloudy
F0888,2023-09-01 10:27:51,57.6777,-97.2184,34374.69,3.1,107.5,N,Cloudy
F0888,2023-09-01 09:08:00,32.6991,-111.2587,23072.77,17.3,105.7,S,Storm
F0890,2023-12-11 17:13:16,55.3453,-112.9551,14586.5,20.5,133.4,N,Cloudy
F0890,2023-12-11 19:41:17,53.3927,-65.8073,29470.27,-8.5,71.6,E,Rain
F0890,2023-12-11 18:59:06,25.3718,-92.084,27487.53,-10.8,32.3,SE,Clear
F0890,2023-12-11 19:56:45,36.4631,-62.6612,18100.1,-0.6,67.8,W,Cloudy
F0891,2023-07-03 23:48:52,33.1002,-69.5358,30052.76,,81.2,NW,Clear
F0891,2023-07-04 00:17:10,52.8566,-64.822,33299.38,-15.2,80.5,SE,Clear
F0891,2023-07-03 23:45:49,46.2767,-107.5453,24996.86,10.6,39.2,E,Rain
F0891,2023-07-04 00:23:39,42.4748,-62.207,12940.83,1.8,33.8,S,Cloudy
F0891,2023-07-04 00:44:27,20.0833,-79.1636,33952.65,-5.7,60.6,SE,Cloudy
F0891,2023-07-03 23:47:33,29.0,-114.9885,29617.52,-10.9,120.6,N,Rain
F0892,2023-11-08 18:52:51,27.0599,-80.9865,25541.79,23.8,11.1,NE,Sunny
F0892,2023-11-08 17:38:56,40.7794,-113.5682,3306.08,19.1,81.8,NW,Clear
F0892,2023-11-08 18:48:58,52.6666,-65.0075,33634.88,,77.6,E,Cloudy
F0892,2023-11-08 17:35:10,57.1151,-79.1388,10647.48,25.6,39.1,NW,Sunny
F0892,2023-11-08 17:10:28,20.8026,-85.6204,21585.65,23.7,23.1,SW,Rain
F0893,2023-03-17 22:31:03,31.6582,-115.9071,4974.55,21.6,25.9,N,Rain
F0893,2023-03-17 22:43:30,57.0879,-67.1744,4743.65,-5.6,,S,Storm
F0893,2023-03-17 22:48:48,42.0468,-121.6044,20937.58,29.1,20.5,E,Cloudy
F0893,2023-03-17 21:07:10,23.3502,-104.6338,6720.48,7.0,118.4,NW,Clear
F0893,2023-03-17 21:15:14,50.0388,-110.0201,8556.93,-13.1,32.6,SW,Clear
F0894,2023-10-23 11:15:32,42.9399,-89.3042,14030.22,28.1,20.7,NW,Rain
F0894,2023-10-23 11:17:10,54.8449,-71.5597,8033.01,24.6,80.1,E,Rain
F0894,2023-10-23 11:32:55,30.7055,-115.0094,21639.66,26.6,121.5,E,Storm
F0895,2023-07-26 10:00:32,58.3735,-127.8009,9506.31,-14.5,107.0,SE,Cloudy
F0895,2023-07-26 08:53:34,33.944,-108.8511,20800.84,0.1,73.8,NW,Storm
F0895,2023-07-26 08:32:39,41.0755,-77.512,15193.52,-14.8,,E,Rain
F0896,2023-05-12 07:05:59,59.5924,-98.0539,27950.97,17.2,8.4,SE,Storm
F0896,2023-05-12 06:55:01,22.3409,-119.3849,29464.56,9.3,0.4,SE,Rain
F0896,2023-05-12 06:13:40,20.5998,-118.8004,4242.35,17.6,,NW,Storm
F0896,2023-05-12 06:06:31,44.6,-74.0961,6421.78,-1.7,131.6,NW,Storm
F0897,2023-10-30 09:55:50,45.1091,-109.2982,32007.39,27.5,129.1,S,Cloudy
F0897,2023-10-30 10:54:31,21.7573,-99.6129,25640.9,26.7,82.0,N,Rain
F0897,2023-10-30 11:49:57,37.7443,-74.2638,13361.81,28.6,53.9,N,Sunny
F0897,2023-10-30 10:41:02,50.9845,-84.6748,26222.78,13.5,72.0,SW,Rain
F0897,2023-10-30 08:48:29,34.5548,-76.7925,29049.22,-16.0,47.6,NE,Cloudy
F0897,2023-10-30 12:01:37,42.2202,-82.8482,36874.28,12.5,45.4,SW,Clear
F0898,2023-04-10 17:40:09,44.9782,-109.7396,11426.07,5.1,,S,Rain
F0898,2023-04-10 16:01:48,47.116,-128.4006,36720.49,22.2,145.6,NE,Sunny
F0898,2023-04-10 17:58:03,28.9672,-127.7419,8363.4,-13.1,8.9,N,Clear
F0898,2023-04-10 17:08:46,54.4991,-111.773,38967.01,-17.6,104.6,SW,Sunny
F0898,2023-04-10 17:41:30,22.8083,-78.1258,17471.09,16.4,120.0,NW,Sunny
F0899,2023-01-28 12:32:19,42.7532,-95.3453,17813.61,1.7,46.7,N,Sunny
F0899,2023-01-28 11:29:18,29.1308,-122.6167,35038.71,22.2,108.1,SW,Storm
F0899,2023-01-28 13:02:11,36.8697,-121.438,7221.25,23.2,48.0,E,Cloudy
F0899,2023-01-28 10:40:16,36.9187,-127.8554,10916.82,1.3,65.1,N,Storm
F0899,2023-01-28 09:33:50,28.0897,-99.3456,5387.08,-13.8,80.5,N,Clear
F0899,2023-01-28 12:36:53,56.6115,-81.9358,35105.75,-6.6,4.9,S,Cloudy
F0900,2023-01-09 23:48:36,39.5633,-90.3928,37590.03,12.0,94.4,W,Clear
F0900,2023-01-10 01:35:42,33.6765,-111.0333,26169.21,-3.3,55.1,S,Rain
F0900,2023-01-10 03:58:05,44.3136,-86.4824,39174.75,-13.9,137.5,SW,Storm
F0900,2023-01-10 02:57:49,50.8593,-90.2503,36515.88,4.8,143.3,W,Sunny
F0900,2023-01-10 01:28:49,35.8175,-126.8566,11088.23,27.6,68.9,SE,Clear
F0901,2023-12-09 13:49:24,49.4899,-103.0837,30454.02,-11.9,150.0,N,Rain
F0901,2023-12-09 13:59:14,42.4315,-70.8134,37082.4,,39.5,E,Sunny
F0901,2023-12-09 12:50:36,41.9359,-117.6172,13266.67,8.5,4.0,W,Rain
F0901,2023-12-09 13:10:14,20.4723,-103.512,4207.65,20.5,18.0,SE,Clear
F0901,2023-12-09 12:59:19,59.7066,-87.0308,18301.23,3.3,137.5,W,Sunny
F0902,2023-11-22 19:48:01,46.2092,-91.6118,6023.92,21.4,106.9,W,Clear
F0902,2023-11-22 22:54:41,29.4004,-120.7722,24763.29,27.9,64.9,N,Rain
F0902,2023-11-22 18:08:59,20.9644,-62.2601,12655.39,-7.0,64.2,NE,Sunny
F0902,2023-11-22 18:09:16,53.0585,-113.6586,21532.09,-19.9,,NE,Clear
F0902,2023-11-22 18:05:59,51.709,-85.1758,26668.47,-0.8,91.1,E,Clear
F0902,2023-11-22 18:10:54,53.6748,-107.6241,12592.37,-9.2,3.6,NE,Sunny
F0903,2023-09-16 18:28:32,43.6235,-100.7417,10242.25,15.7,40.6,NE,Sunny
F0903,2023-09-16 19:45:54,43.7729,-70.022,31481.54,19.6,113.4,E,Clear
F0903,2023-09-16 18:45:04,48.8475,-89.5393,38569.12,23.7,,N,Cloudy
F0903,2023-09-16 19:21:06,21.904,-121.4305,29992.7,14.3,130.4,NW,Cloudy
F0903,2023-09-16 18:50:27,49.7996,-63.9278,8366.93,-9.7,139.5,E,Storm
F0903,2023-09-16 19:45:57,39.2124,-119.375,16041.72,-2.7,88.9,N,Sunny
F0904,2023-10-08 17:47:51,27.9428,-94.3542,20789.54,10.2,140.0,SE,Cloudy
F0904,2023-10-08 19:45:29,32.6013,-98.2727,36400.72,-10.8,73.9,SE,Rain
F0904,2023-10-08 20:06:05,55.3506,-67.7597,24731.09,24.9,102.0,W,Sunny
F0904,2023-10-08 17:56:57,45.4355,-92.9947,11432.46,27.8,79.7,N,Storm
F0905,2023-09-07 08:58:42,49.5185,-65.2096,10628.95,13.3,56.1,SE,Clear
F0905,2023-09-07 08:13:44,49.2757,-85.6796,38714.82,22.3,138.7,W,Cloudy
F0905,2023-09-07 07:47:30,34.7665,-109.4601,23484.17,8.2,34.9,SW,Clear
F0906,2023-06-30 16:26:33,36.9144,-118.4394,13976.95,-17.0,9.1,NE,Storm
F0906,2023-06-30 16:50:03,52.8078,-105.2193,15837.9,-12.3,19.2,N,Clear
F0906,2023-06-30 15:49:23,43.542,-62.1919,14322.44,-5.2,72.7,S,Cloudy
F0907,2023-11-19 15:53:21,28.1244,-72.8407,35480.42,-6.8,35.3,NE,Cloudy
F0907,2023-11-19 17:12:34,54.2873,-125.4853,17379.46,16.7,135.7,NE,Storm
F0907,2023-11-19 17:44:12,41.0893,-97.2481,21779.23,1.6,55.3,S,Storm
F0908,2023-12-07 02:41:44,37.7859,-117.6654,37975.59,9.3,,NE,Rain
F0908,2023-12-07 02:22:57,59.2047,-112.9954,23522.53,-14.5,25.6,E,Sunny
F0908,2023-12-07 02:05:42,54.3566,-111.9262,35255.02,25.6,95.9,NE,Rain
F0909,2023-08-01 11:52:45,50.8324,-63.4497,22761.5,,50.0,S,Rain
F0909,2023-08-01 11:54:22,35.2495,-77.7522,35402.72,27.4,15.3,SW,Clear
F0909,2023-08-01 11:38:20,52.4982,-91.4926,21817.8,-17.8,27.3,NW,Clear
F0909,2023-08-01 11:15:55,53.974,-102.7775,19860.51,11.9,89.8,E,Storm
F0910,2023-11-08 19:17:13,42.9606,-84.6155,7418.67,-0.5,47.1,NW,Rain
F0910,2023-11-08 18:36:44,35.7505,-123.4987,3636.71,9.6,21.0,NW,Storm
F0910,2023-11-08 20:32:40,44.068,-102.736,34972.75,11.5,5.9,NE,Cloudy
F0911,2023-01-24 22:50:21,43.4047,-68.8799,25593.21,27.4,147.0,NE,Clear
F0911,2023-01-25 00:56:38,57.8097,-76.0983,4410.27,10.8,66.5,N,Storm
F0911,2023-01-25 01:49:55,21.4466,-109.098,32578.64,-19.3,31.4,NW,Cloudy
F0911,2023-01-25 01:30:28,30.3045,-75.8794,7699.04,-11.8,84.2,SW,Storm
F0911,2023-01-25 00:26:15,35.6555,-104.8094,21216.68,25.3,14.6,S,Rain
F0911,2023-01-25 03:03:17,36.774,-98.8733,36684.41,-12.7,72.5,S,Cloudy
F0912,2023-03-17 06:20:28,33.8081,-75.9798,18418.48,-11.1,61.4,SE,Clear
F0912,2023-03-17 06:25:35,22.3964,-83.458,7879.79,-2.1,122.5,SE,Sunny
F0912,2023-03-17 07:09:56,52.8704,-120.5998,24221.34,-10.7,96.7,E,Clear
F0912,2023-03-17 05:50:55,29.1401,-106.7342,30934.05,14.7,63.3,NW,Clear
F0912,2023-03-17 07:13:33,35.9319,-112.8329,35432.1,29.5,84.9,E,Storm
F0912,2023-03-17 05:39:53,35.3823,-69.4429,5113.57,18.6,,NW,Rain
F0913,2023-11-28 03:28:14,56.5215,-95.8872,7120.85,10.4,98.2,NE,Cloudy
F0913,2023-11-28 03:42:25,29.4806,-108.5365,26519.16,-4.0,,NW,Sunny
F0913,2023-11-28 03:19:40,59.2532,-121.3565,21257.48,3.8,20.5,N,Rain
F0913,2023-11-28 03:57:41,53.1206,-102.9308,28653.41,13.9,85.0,SE,Sunny
F0914,2023-04-10 18:02:44,21.8526,-80.485,26847.36,,43.1,E,Sunny
F0914,2023-04-10 19:36:22,39.1228,-124.644,20631.3,-8.8,46.7,W,Storm
F0914,2023-04-10 17:14:32,20.4606,-76.5136,33875.83,-13.3,100.5,W,Clear
F0915,2023-09-25 10:38:07,27.8764,-60.6942,12439.96,19.4,113.6,N,Storm
F0915,2023-09-25 09:28:59,45.6318,-61.931,8886.81,8.1,142.6,N,Storm
F0915,2023-09-25 10:14:20,27.8951,-113.3602,6344.78,-15.0,148.9,S,Clear
F0915,2023-09-25 10:48:52,38.4131,-113.1968,11020.04,-2.6,99.1,SE,Clear
F0915,2023-09-25 10:53:35,37.2865,-96.1188,26117.68,-13.4,132.9,S,Rain
F0915,2023-09-25 12:15:25,25.935,-98.6327,14939.54,8.2,104.3,S,Storm
F0916,2023-02-18 22:32:19,47.0322,-81.9834,21598.56,28.2,70.2,E,Clear
F0916,2023-02-18 22:40:19,36.4108,-70.2597,22161.46,19.0,47.8,W,Cloudy
F0916,2023-02-18 21:59:52,29.9438,-109.8867,9779.84,-5.3,126.0,SE,Sunny
F0916,2023-02-18 22:05:30,25.0984,-76.7973,11732.86,21.2,136.4,SW,Storm
F0916,2023-02-18 22:13:15,28.2846,-122.0416,10318.88,21.9,22.5,NW,Sunny
F0917,2023-11-28 11:13:43,40.4318,-74.7288,12374.74,-10.1,27.4,NW,Clear
F0917,2023-11-28 12:33:35,48.0499,-109.2684,28593.88,1.4,2.2,SE,Rain
F0917,2023-11-28 11:21:09,37.4826,-126.9758,6341.03,7.0,101.0,NW,Cloudy
F0917,2023-11-28 12:36:26,33.205,-102.3677,20242.65,4.3,69.1,N,Rain
F0919,2023-10-07 23:23:20,32.3092,-129.1495,5733.5,26.3,102.7,SW,Rain
F0919,2023-10-07 23:07:15,34.7822,-71.4231,26616.03,26.8,12.1,S,Rain
F0919,2023-10-08 00:01:43,20.2959,-85.085,19668.83,-6.7,134.8,SE,Clear
F0919,2023-10-08 00:01:30,21.3658,-62.4687,22079.6,14.5,94.0,NE,Cloudy
F0919,2023-10-08 00:37:52,33.2949,-122.9603,27453.06,3.2,94.2,S,Cloudy
F0919,2023-10-07 23:50:15,34.8826,-85.4818,8371.13,16.5,2.4,W,Rain
F0920,2023-09-19 18:15:19,26.7285,-81.098,23480.09,-13.9,108.2,SW,Sunny
F0920,2023-09-19 16:39:24,26.5276,-117.4746,20779.19,-16.5,115.8,N,Rain
F0920,2023-09-19 17:12:51,30.6585,-118.5346,10412.34,-5.4,117.7,E,Rain
F0921,2023-01-05 02:45:58,36.757,-97.5167,26628.18,11.7,138.9,W,Cloudy
F0921,2023-01-05 00:09:44,34.8339,-106.9804,22114.94,18.7,5.9,E,Cloudy
F0921,2023-01-05 00:43:17,50.9039,-92.6617,20232.18,,112.5,W,Storm
F0921,2023-01-05 02:04:42,46.4341,-92.4581,38162.34,24.2,95.1,NE,Cloudy
F0921,2023-01-04 22:58:30,34.9902,-126.3558,29541.75,19.6,57.2,N,Rain
F0922,2023-03-04 00:13:57,35.1289,-112.1689,7863.84,16.8,35.1,E,Sunny
F0922,2023-03-04 00:38:10,51.9717,-63.7306,31392.0,0.4,79.8,N,Clear
F0922,2023-03-04 02:14:21,48.8348,-91.1452,6708.56,2.1,,NW,Cloudy
F0922,2023-03-04 02:16:06,50.7349,-103.7465,14413.87,13.3,103.8,NW,Rain
F0922,2023-03-04 00:43:46,28.2781,-117.6604,36991.72,-14.1,138.2,SE,Storm
F0922,2023-03-03 23:57:54,38.1446,-116.8065,23787.49,12.6,118.0,E,Sunny
F0923,2023-07-05 15:16:30,57.1725,-72.5693,4714.31,4.7,13.8,S,Storm
F0923,2023-07-05 14:56:30,41.8656,-125.6683,27270.2,5.8,123.4,N,Cloudy
F0923,2023-07-05 15:17:26,21.5022,-87.4434,12127.16,,91.2,W,Sunny
F0923,2023-07-05 15:20:22,39.6916,-91.3777,29986.74,-19.4,131.8,W,Clear
F0923,2023-07-05 15:30:17,54.276,-81.1087,7334.92,5.2,45.9,N,Cloudy
F0924,2023-02-27 00:01:06,42.6341,-86.8751,11113.59,3.4,61.5,SE,Storm
F0924,2023-02-26 22:24:28,51.1531,-129.353,13001.19,14.5,117.1,SW,Cloudy
F0924,2023-02-26 23:38:09,35.4223,-120.4464,39139.97,,49.1,NW,Sunny
F0924,2023-02-27 00:33:23,41.739,-87.4526,21326.01,29.7,141.3,NE,Rain
F0924,2023-02-27 00:23:09,27.292,-84.3264,7903.8,,73.9,E,Cloudy
F0925,2023-05-15 01:25:24,35.6858,-117.5502,21194.34,29.3,141.0,S,Rain
F0925,2023-05-15 03:41:56,26.4603,-105.5434,30929.58,18.1,76.3,S,Rain
F0925,2023-05-15 03:18:48,29.3622,-78.5226,17658.48,27.7,31.0,W,Storm
F0925,2023-05-15 02:26:20,37.4398,-119.0996,36769.97,0.0,144.1,N,Clear
F0926,2023-02-03 10:07:52,49.3252,-91.3594,12472.19,-19.1,49.3,N,Cloudy
F0926,2023-02-03 09:59:07,55.6234,-128.0624,22984.9,14.7,100.8,E,Cloudy
F0926,2023-02-03 10:44:05,29.6515,-97.335,19031.66,5.2,100.5,E,Rain
F0926,2023-02-03 10:26:41,45.5847,-109.5189,39534.38,8.7,15.2,S,Rain
F0928,2023-06-11 19:39:28,56.0179,-62.7864,31805.31,23.9,69.8,SE,Storm
F0928,2023-06-11 19:24:43,39.8955,-62.4094,13797.5,-4.3,114.5,NW,Rain
F0928,2023-06-11 19:23:52,43.6337,-104.3804,26261.4,4.2,96.7,E,Storm
F0929,2023-08-27 09:27:50,54.3229,-121.6531,33724.76,22.0,45.1,W,Clear
F0929,2023-08-27 09:50:59,50.2729,-93.5517,27195.88,27.4,76.4,N,Clear
F0929,2023-08-27 09:50:12,52.0455,-106.4343,4078.46,28.7,,W,Storm
F0929,2023-08-27 09:57:24,21.7614,-91.4231,37951.18,-10.5,14.0,N,Cloudy
F0929,2023-08-27 09:27:00,40.0591,-60.4381,5308.93,-8.3,88.3,NW,Clear
F0929,2023-08-27 09:19:26,34.5947,-64.6604,37069.4,12.5,110.6,N,Storm
F0930,2023-10-21 11:13:26,29.2156,-120.6599,16001.2,3.0,41.3,S,Rain
F0930,2023-10-21 13:38:51,54.3217,-69.8629,12433.68,-16.2,40.5,SW,Storm
F0930,2023-10-21 13:43:39,43.6063,-89.1644,8426.74,-5.2,,W,Storm
F0930,2023-10-21 12:53:34,29.1943,-82.591,11415.79,-3.5,127.6,NW,Clear
F0930,2023-10-21 13:56:53,51.9776,-129.6882,28018.79,18.7,,W,Cloudy
F0931,2023-05-17 05:55:05,27.044,-122.5674,7333.89,29.1,31.1,NW,Cloudy
F0931,2023-05-17 04:16:12,34.4281,-109.5718,16393.66,16.3,84.4,SE,Storm
F0931,2023-05-17 06:19:39,48.4776,-63.1763,28611.49,-4.4,133.6,NE,Cloudy
F0931,2023-05-17 04:13:54,30.1815,-119.3576,29129.34,-14.6,82.0,E,Clear
F0931,2023-05-17 05:43:00,54.608,-76.7169,16008.4,-0.2,21.6,NE,Rain
F0932,2023-11-17 23:44:03,22.8297,-63.2948,14314.06,3.0,66.8,NE,Clear
F0932,2023-11-18 00:04:17,47.3432,-69.0058,31982.04,-12.6,130.9,S,Storm
F0932,2023-11-18 00:19:27,27.0589,-70.4568,3116.42,18.4,76.0,E,Storm
F0934,2023-10-09 19:20:36,52.0155,-78.4063,4741.39,3.1,26.8,N,Storm
F0934,2023-10-09 19:23:21,24.6079,-63.2867,18593.37,-16.6,,SW,Clear
F0934,2023-10-09 19:32:05,22.219,-83.265,31494.26,8.2,147.2,SW,Storm
F0935,2023-07-27 15:02:20,20.982,-125.2364,19214.79,,67.3,S,Rain
F0935,2023-07-27 16:29:07,24.3404,-92.7894,22514.58,26.3,146.9,N,Cloudy
F0935,2023-07-27 15:17:00,41.1648,-113.2269,38638.91,2.5,135.2,E,Sunny
F0935,2023-07-27 15:54:01,43.6875,-121.7203,34698.1,-20.0,141.9,E,Rain
F0935,2023-07-27 16:06:10,59.8994,-93.6581,3503.38,24.2,,NW,Rain
F0936,2023-07-14 18:47:37,32.9858,-77.5592,20278.97,-12.7,29.0,SW,Cloudy
F0936,2023-07-14 16:10:37,36.0272,-66.6092,18010.04,23.4,41.1,N,Cloudy
F0936,2023-07-14 16:54:23,52.2737,-83.5283,34639.54,28.8,149.8,SW,Cloudy
F0936,2023-07-14 18:41:25,21.7283,-75.798,11854.0,4.3,71.5,SW,Cloudy
F0936,2023-07-14 17:27:57,50.9066,-116.0108,14100.86,2.7,51.1,SE,Cloudy
F0937,2023-04-07 07:31:06,38.6023,-68.5884,29166.92,-9.6,,NE,Cloudy
F0937,2023-04-07 07:12:26,22.0177,-125.4967,38983.73,24.1,85.5,NE,Cloudy
F0937,2023-04-07 07:49:29,24.3197,-101.3293,35549.69,-4.1,138.2,E,Storm
F0937,2023-04-07 07:40:51,51.4614,-75.898,37796.51,-14.0,17.9,SE,Rain
F0937,2023-04-07 07:12:11,32.5229,-77.1734,33006.98,4.0,49.5,E,Storm
F0937,2023-04-07 07:48:16,46.07,-104.5912,18642.29,-7.0,58.6,NE,Clear
F0938,2023-07-21 21:40:20,21.5522,-110.7442,31922.61,-19.8,134.7,N,Cloudy
F0938,2023-07-21 21:41:00,33.6397,-83.4357,3106.15,18.2,105.7,NE,Clear
F0938,2023-07-21 22:12:17,45.5896,-63.3515,39309.26,-10.3,,W,Storm
F0939,2023-05-04 11:16:48,43.3017,-106.0654,31525.48,-18.5,54.3,NW,Storm
F0939,2023-05-04 12:36:58,38.0697,-113.2262,9256.01,-1.6,46.0,N,Sunny
F0939,2023-05-04 12:37:09,27.6375,-98.7393,37373.38,-18.5,144.4,SW,Sunny
F0940,2023-10-31 13:15:42,26.3907,-105.5309,11118.4,-12.3,25.2,SW,Clear
F0940,2023-10-31 12:33:01,44.8582,-122.0616,14944.34,18.4,78.5,SE,Rain
F0940,2023-10-31 13:01:36,54.0166,-75.9806,35143.23,-3.3,111.5,SE,Cloudy
F0941,2023-02-06 07:14:49,58.2496,-87.7764,11453.72,,76.6,W,Storm
F0941,2023-02-06 07:02:55,30.8873,-91.2994,5875.37,-11.4,116.6,SW,Storm
F0941,2023-02-06 06:51:54,34.0319,-107.8441,32732.87,6.3,143.1,N,Storm
F0941,2023-02-06 07:03:18,56.936,-85.6034,4148.17,17.0,30.3,W,Storm
F0942,2023-12-11 05:58:23,37.6745,-122.8732,30890.32,21.2,146.7,S,Sunny
F0942,2023-12-11 06:06:23,34.0419,-124.99,35041.42,7.9,122.9,SW,Cloudy
F0942,2023-12-11 05:58:25,41.0648,-78.9804,16691.85,14.4,142.5,NW,Storm
F0942,2023-12-11 05:45:15,46.2827,-118.7431,4403.54,-8.9,44.7,NE,Storm
F0942,2023-12-11 06:12:58,43.3188,-90.1178,5136.01,-9.5,142.8,W,Sunny
F0944,2023-04-15 10:30:00,48.7386,-122.2104,33384.3,1.8,134.9,NE,Storm
F0944,2023-04-15 13:17:18,24.6261,-122.5649,13410.85,11.5,21.2,SW,Rain
F0944,2023-04-15 12:43:22,39.6455,-105.1669,31768.01,,108.0,E,Sunny
F0944,2023-04-15 11:48:50,44.5501,-76.5854,15454.76,-4.4,1.4,W,Cloudy
F0944,2023-04-15 11:46:03,28.3907,-62.7703,27020.72,23.3,,N,Sunny
F0944,2023-04-15 14:18:42,36.4104,-104.641,17477.75,-11.7,19.9,SE,Cloudy
F0945,2023-07-11 10:54:12,37.9416,-86.8886,14170.85,11.5,87.2,E,Rain
F0945,2023-07-11 10:07:08,36.1482,-115.4031,6302.37,,111.7,E,Sunny
F0945,2023-07-11 10:38:18,42.1537,-65.6717,22195.65,0.1,97.6,SE,Cloudy
F0945,2023-07-11 10:45:03,22.3544,-123.5815,29737.56,,47.1,NE,Rain
